step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
38750,5.1100,5.1622,5.2228,2.45e+16,2.66e+16,317440000
38800,4.8771,5.1472,5.2132,2.45e+16,2.66e+16,317849600
38850,5.1025,5.1458,5.2020,2.46e+16,2.67e+16,318259200
38900,5.0406,5.1360,5.1984,2.46e+16,2.67e+16,318668800
38950,5.0770,5.1486,5.2048,2.46e+16,2.67e+16,319078400
39000,5.0354,5.1423,5.2066,2.47e+16,2.68e+16,319488000
39050,5.1040,5.1484,5.2056,2.47e+16,2.68e+16,319897600
39100,5.1535,5.1327,5.1949,2.47e+16,2.68e+16,320307200
39150,4.9568,5.1375,5.2005,2.48e+16,2.69e+16,320716800
39200,5.2243,5.1574,5.2104,2.48e+16,2.69e+16,321126400
39250,5.1207,5.1450,5.2051,2.48e+16,2.69e+16,321536000
39300,5.0806,5.1396,5.2005,2.49e+16,2.70e+16,321945600
39350,5.0904,5.1354,5.1952,2.49e+16,2.70e+16,322355200
39400,5.1065,5.1357,5.1956,2.49e+16,2.71e+16,322764800
39450,5.2753,5.1622,5.2189,2.49e+16,2.71e+16,323174400
39500,5.1541,5.1425,5.2042,2.50e+16,2.71e+16,323584000
39550,5.0829,5.1568,5.2082,2.50e+16,2.72e+16,323993600
39600,5.2076,5.1373,5.1960,2.50e+16,2.72e+16,324403200
39650,5.1121,5.1385,5.1979,2.51e+16,2.72e+16,324812800
39700,4.9708,5.1324,5.1990,2.51e+16,2.73e+16,325222400
39750,4.9535,5.1344,5.1962,2.51e+16,2.73e+16,325632000
39800,5.0907,5.1394,5.1995,2.52e+16,2.73e+16,326041600
39850,5.0237,5.1331,5.1973,2.52e+16,2.74e+16,326451200
39900,5.1490,5.1377,5.2019,2.52e+16,2.74e+16,326860800
39950,5.0052,5.1467,5.2022,2.53e+16,2.74e+16,327270400
40000,5.0547,5.1461,5.2077,2.53e+16,2.75e+16,327680000
40050,4.8939,5.1314,5.1950,2.53e+16,2.75e+16,328089600
40100,5.2296,5.1242,5.1848,2.54e+16,2.75e+16,328499200
40150,4.9564,5.1316,5.1948,2.54e+16,2.76e+16,328908800
40200,5.0670,5.1332,5.1949,2.54e+16,2.76e+16,329318400
40250,5.1903,5.1363,5.1970,2.55e+16,2.76e+16,329728000
40300,5.1729,5.1293,5.1892,2.55e+16,2.77e+16,330137600
40350,5.1112,5.1329,5.1960,2.55e+16,2.77e+16,330547200
40400,5.1969,5.1301,5.1912,2.55e+16,2.77e+16,330956800
40450,5.0781,5.1280,5.1904,2.56e+16,2.78e+16,331366400
40500,5.0124,5.1476,5.2076,2.56e+16,2.78e+16,331776000
40550,5.1308,5.1376,5.1968,2.56e+16,2.78e+16,332185600
40600,5.0332,5.1241,5.1860,2.57e+16,2.79e+16,332595200
40650,5.0959,5.1220,5.1843,2.57e+16,2.79e+16,333004800
40700,5.0829,5.1301,5.1928,2.57e+16,2.79e+16,333414400
40750,5.0229,5.1272,5.1881,2.58e+16,2.80e+16,333824000
40800,5.1769,5.1325,5.1995,2.58e+16,2.80e+16,334233600
40850,4.8147,5.1370,5.1982,2.58e+16,2.80e+16,334643200
40900,4.9952,5.1309,5.1929,2.59e+16,2.81e+16,335052800
40950,4.8254,5.1325,5.1956,2.59e+16,2.81e+16,335462400
41000,5.0991,5.1321,5.1941,2.59e+16,2.82e+16,335872000
41050,5.0817,5.1480,5.2032,2.60e+16,2.82e+16,336281600
41100,4.9244,5.1312,5.1948,2.60e+16,2.82e+16,336691200
41150,4.9129,5.1237,5.1871,2.60e+16,2.83e+16,337100800
41200,5.0190,5.1286,5.1973,2.61e+16,2.83e+16,337510400
41250,4.9204,5.1225,5.1880,2.61e+16,2.83e+16,337920000
41300,4.9096,5.1337,5.1918,2.61e+16,2.84e+16,338329600
41350,5.0519,5.1322,5.1947,2.61e+16,2.84e+16,338739200
41400,4.8554,5.1379,5.1987,2.62e+16,2.84e+16,339148800
41450,5.1273,5.1323,5.1928,2.62e+16,2.85e+16,339558400
41500,5.1337,5.1146,5.1766,2.62e+16,2.85e+16,339968000
41550,5.0976,5.1395,5.2040,2.63e+16,2.85e+16,340377600
41600,5.0237,5.1346,5.1991,2.63e+16,2.86e+16,340787200
41650,5.1597,5.1246,5.1847,2.63e+16,2.86e+16,341196800
41700,5.0593,5.1409,5.1984,2.64e+16,2.86e+16,341606400
41750,5.0356,5.1218,5.1866,2.64e+16,2.87e+16,342016000
41800,4.9953,5.1223,5.1832,2.64e+16,2.87e+16,342425600
41850,4.9375,5.1236,5.1924,2.65e+16,2.87e+16,342835200
41900,5.0402,5.1207,5.1840,2.65e+16,2.88e+16,343244800
41950,4.9225,5.1195,5.1833,2.65e+16,2.88e+16,343654400
42000,5.1590,5.1246,5.1888,2.66e+16,2.88e+16,344064000
42050,4.9702,5.1137,5.1809,2.66e+16,2.89e+16,344473600
42100,5.0187,5.1132,5.1767,2.66e+16,2.89e+16,344883200
42150,5.0045,5.1308,5.1852,2.67e+16,2.89e+16,345292800
42200,4.9299,5.1174,5.1770,2.67e+16,2.90e+16,345702400
42250,5.1099,5.1513,5.2096,2.67e+16,2.90e+16,346112000
42300,4.9032,5.1054,5.1669,2.67e+16,2.90e+16,346521600
42350,5.0556,5.1031,5.1652,2.68e+16,2.91e+16,346931200
42400,5.1133,5.1096,5.1766,2.68e+16,2.91e+16,347340800
42450,4.9499,5.1085,5.1740,2.68e+16,2.91e+16,347750400
42500,4.9826,5.1183,5.1812,2.69e+16,2.92e+16,348160000
42550,5.0189,5.1235,5.1789,2.69e+16,2.92e+16,348569600
42600,5.0895,5.1178,5.1766,2.69e+16,2.92e+16,348979200
42650,5.0328,5.1015,5.1623,2.70e+16,2.93e+16,349388800
42700,5.0680,5.1298,5.1916,2.70e+16,2.93e+16,349798400
42750,5.0567,5.1176,5.1799,2.70e+16,2.94e+16,350208000
42800,5.1164,5.1080,5.1716,2.71e+16,2.94e+16,350617600
42850,5.0971,5.1124,5.1752,2.71e+16,2.94e+16,351027200
42900,5.0856,5.1031,5.1663,2.71e+16,2.95e+16,351436800
42950,4.9953,5.1130,5.1756,2.72e+16,2.95e+16,351846400
43000,5.1220,5.1098,5.1711,2.72e+16,2.95e+16,352256000
43050,5.0813,5.1106,5.1694,2.72e+16,2.96e+16,352665600
43100,5.0430,5.1157,5.1782,2.73e+16,2.96e+16,353075200
43150,5.1024,5.1134,5.1755,2.73e+16,2.96e+16,353484800
43200,5.0164,5.1092,5.1715,2.73e+16,2.97e+16,353894400
43250,4.9767,5.1062,5.1675,2.74e+16,2.97e+16,354304000
43300,5.0306,5.1241,5.1853,2.74e+16,2.97e+16,354713600
43350,5.2361,5.1036,5.1625,2.74e+16,2.98e+16,355123200
43400,5.0955,5.1010,5.1667,2.74e+16,2.98e+16,355532800
43450,5.0135,5.1020,5.1608,2.75e+16,2.98e+16,355942400
43500,5.0508,5.1030,5.1668,2.75e+16,2.99e+16,356352000
43550,5.1324,5.1060,5.1727,2.75e+16,2.99e+16,356761600
43600,4.9849,5.0973,5.1595,2.76e+16,2.99e+16,357171200
43650,5.0786,5.0927,5.1568,2.76e+16,3.00e+16,357580800
43700,4.9361,5.0985,5.1654,2.76e+16,3.00e+16,357990400
43750,5.0551,5.0952,5.1590,2.77e+16,3.00e+16,358400000
43800,5.0644,5.1190,5.1784,2.77e+16,3.01e+16,358809600
43850,4.9514,5.1054,5.1694,2.77e+16,3.01e+16,359219200
43900,5.0686,5.1099,5.1681,2.78e+16,3.01e+16,359628800
43950,5.0637,5.0976,5.1604,2.78e+16,3.02e+16,360038400
44000,5.0420,5.0915,5.1550,2.78e+16,3.02e+16,360448000
44050,4.9796,5.1196,5.1727,2.79e+16,3.02e+16,360857600
44100,4.9700,5.1008,5.1675,2.79e+16,3.03e+16,361267200
44150,4.8551,5.0977,5.1621,2.79e+16,3.03e+16,361676800
44200,4.9910,5.1051,5.1652,2.80e+16,3.03e+16,362086400
44250,4.9586,5.1059,5.1665,2.80e+16,3.04e+16,362496000
44300,4.9137,5.1107,5.1719,2.80e+16,3.04e+16,362905600
44350,5.0873,5.1000,5.1626,2.80e+16,3.05e+16,363315200
44400,4.9331,5.0938,5.1587,2.81e+16,3.05e+16,363724800
44450,4.8863,5.0961,5.1595,2.81e+16,3.05e+16,364134400
44500,4.9855,5.0959,5.1579,2.81e+16,3.06e+16,364544000
44550,5.0676,5.0936,5.1543,2.82e+16,3.06e+16,364953600
44600,5.0823,5.1162,5.1692,2.82e+16,3.06e+16,365363200
44650,5.0742,5.0923,5.1568,2.82e+16,3.07e+16,365772800
44700,4.9376,5.0982,5.1602,2.83e+16,3.07e+16,366182400
44750,5.0798,5.0992,5.1657,2.83e+16,3.07e+16,366592000
44800,4.9747,5.1011,5.1631,2.83e+16,3.08e+16,367001600
44850,5.1409,5.1111,5.1715,2.84e+16,3.08e+16,367411200
44900,4.9760,5.1068,5.1666,2.84e+16,3.08e+16,367820800
44950,5.0549,5.0973,5.1629,2.84e+16,3.09e+16,368230400
45000,5.0978,5.0933,5.1577,2.85e+16,3.09e+16,368640000
45050,4.9102,5.0909,5.1528,2.85e+16,3.09e+16,369049600
45100,5.0025,5.0939,5.1555,2.85e+16,3.10e+16,369459200
45150,5.0048,5.0889,5.1530,2.86e+16,3.10e+16,369868800
45200,5.1198,5.0949,5.1615,2.86e+16,3.10e+16,370278400
45250,5.0381,5.0899,5.1535,2.86e+16,3.11e+16,370688000
45300,5.0456,5.0948,5.1544,2.86e+16,3.11e+16,371097600
45350,5.1048,5.0918,5.1532,2.87e+16,3.11e+16,371507200
45400,4.9007,5.0900,5.1552,2.87e+16,3.12e+16,371916800
45450,4.9454,5.0932,5.1601,2.87e+16,3.12e+16,372326400
45500,5.0624,5.0898,5.1533,2.88e+16,3.12e+16,372736000
45550,5.0108,5.0891,5.1545,2.88e+16,3.13e+16,373145600
45600,5.0903,5.0865,5.1509,2.88e+16,3.13e+16,373555200
45650,5.0115,5.0882,5.1475,2.89e+16,3.13e+16,373964800
45700,5.0872,5.0788,5.1418,2.89e+16,3.14e+16,374374400
45750,5.1030,5.0888,5.1536,2.89e+16,3.14e+16,374784000
45800,5.1172,5.0836,5.1467,2.90e+16,3.14e+16,375193600
45850,5.0581,5.0960,5.1541,2.90e+16,3.15e+16,375603200
45900,5.0998,5.0847,5.1467,2.90e+16,3.15e+16,376012800
45950,5.0060,5.0839,5.1503,2.91e+16,3.15e+16,376422400
46000,4.9741,5.0848,5.1480,2.91e+16,3.16e+16,376832000
46050,5.1448,5.0775,5.1399,2.91e+16,3.16e+16,377241600
46100,4.9963,5.0856,5.1515,2.92e+16,3.17e+16,377651200
46150,4.9032,5.1079,5.1685,2.92e+16,3.17e+16,378060800
46200,4.9801,5.0841,5.1464,2.92e+16,3.17e+16,378470400
46250,5.1563,5.0798,5.1425,2.92e+16,3.18e+16,378880000
46300,4.9886,5.0848,5.1462,2.93e+16,3.18e+16,379289600
46350,5.1623,5.1011,5.1532,2.93e+16,3.18e+16,379699200
46400,5.1365,5.0751,5.1405,2.93e+16,3.19e+16,380108800
46450,4.8531,5.0868,5.1512,2.94e+16,3.19e+16,380518400
46500,5.0811,5.0760,5.1419,2.94e+16,3.19e+16,380928000
46550,4.9764,5.0822,5.1443,2.94e+16,3.20e+16,381337600
46600,5.0576,5.0808,5.1457,2.95e+16,3.20e+16,381747200
46650,4.9394,5.0754,5.1405,2.95e+16,3.20e+16,382156800
46700,5.0899,5.0770,5.1374,2.95e+16,3.21e+16,382566400
46750,5.1082,5.0857,5.1520,2.96e+16,3.21e+16,382976000
46800,4.9085,5.0913,5.1545,2.96e+16,3.21e+16,383385600
46850,5.1883,5.0916,5.1530,2.96e+16,3.22e+16,383795200
46900,5.0175,5.0783,5.1403,2.97e+16,3.22e+16,384204800
46950,5.0716,5.0833,5.1447,2.97e+16,3.22e+16,384614400
47000,4.9027,5.0766,5.1399,2.97e+16,3.23e+16,385024000
47050,4.8652,5.0857,5.1490,2.98e+16,3.23e+16,385433600
47100,4.9998,5.0848,5.1460,2.98e+16,3.23e+16,385843200
47150,5.0396,5.0769,5.1404,2.98e+16,3.24e+16,386252800
47200,4.9305,5.0830,5.1495,2.98e+16,3.24e+16,386662400
47250,4.9449,5.0692,5.1358,2.99e+16,3.24e+16,387072000
47300,4.9974,5.0800,5.1429,2.99e+16,3.25e+16,387481600
47350,5.0358,5.0882,5.1482,2.99e+16,3.25e+16,387891200
47400,4.9030,5.0790,5.1464,3.00e+16,3.25e+16,388300800
47450,5.0437,5.0741,5.1415,3.00e+16,3.26e+16,388710400
47500,5.1393,5.0752,5.1385,3.00e+16,3.26e+16,389120000
47550,5.1239,5.0748,5.1404,3.01e+16,3.26e+16,389529600
47600,5.0286,5.0724,5.1358,3.01e+16,3.27e+16,389939200
47650,4.9932,5.0728,5.1382,3.01e+16,3.27e+16,390348800
47700,5.0949,5.0911,5.1526,3.02e+16,3.28e+16,390758400
47750,5.1047,5.0739,5.1384,3.02e+16,3.28e+16,391168000
47800,4.9789,5.0689,5.1326,3.02e+16,3.28e+16,391577600
47850,4.8837,5.0724,5.1390,3.03e+16,3.29e+16,391987200
47900,5.0684,5.0753,5.1384,3.03e+16,3.29e+16,392396800
47950,4.9087,5.0731,5.1317,3.03e+16,3.29e+16,392806400
48000,5.0611,5.0761,5.1409,3.04e+16,3.30e+16,393216000
48050,5.0429,5.0814,5.1379,3.04e+16,3.30e+16,393625600
48100,4.9549,5.0702,5.1330,3.04e+16,3.30e+16,394035200
48150,4.9701,5.0650,5.1322,3.04e+16,3.31e+16,394444800
48200,4.9785,5.0684,5.1330,3.05e+16,3.31e+16,394854400
48250,4.9287,5.0775,5.1384,3.05e+16,3.31e+16,395264000
48300,4.9985,5.0743,5.1402,3.05e+16,3.32e+16,395673600
48350,4.8599,5.0746,5.1382,3.06e+16,3.32e+16,396083200
48400,5.0677,5.0707,5.1359,3.06e+16,3.32e+16,396492800
48450,5.1217,5.0732,5.1367,3.06e+16,3.33e+16,396902400
48500,5.1596,5.0763,5.1392,3.07e+16,3.33e+16,397312000
48550,5.0288,5.0681,5.1332,3.07e+16,3.33e+16,397721600
48600,4.9432,5.0695,5.1333,3.07e+16,3.34e+16,398131200
48650,5.0331,5.0727,5.1358,3.08e+16,3.34e+16,398540800
48700,4.8703,5.0597,5.1237,3.08e+16,3.34e+16,398950400
48750,5.0720,5.0732,5.1393,3.08e+16,3.35e+16,399360000
48800,4.9789,5.0676,5.1319,3.09e+16,3.35e+16,399769600
48850,4.9048,5.0665,5.1299,3.09e+16,3.35e+16,400179200
48900,5.0183,5.0789,5.1372,3.09e+16,3.36e+16,400588800
48950,5.0165,5.0596,5.1240,3.10e+16,3.36e+16,400998400
49000,5.0391,5.0659,5.1335,3.10e+16,3.36e+16,401408000
49050,4.9864,5.0904,5.1459,3.10e+16,3.37e+16,401817600
49100,5.1426,5.0902,5.1578,3.10e+16,3.37e+16,402227200
49150,5.1503,5.0709,5.1287,3.11e+16,3.37e+16,402636800
49200,5.1394,5.0637,5.1272,3.11e+16,3.38e+16,403046400
49250,5.0530,5.0637,5.1321,3.11e+16,3.38e+16,403456000
49300,4.9709,5.0666,5.1282,3.12e+16,3.38e+16,403865600
49350,4.9873,5.0635,5.1292,3.12e+16,3.39e+16,404275200
49400,5.0162,5.0687,5.1339,3.12e+16,3.39e+16,404684800
49450,5.1604,5.0707,5.1340,3.13e+16,3.40e+16,405094400
49500,4.9663,5.0751,5.1353,3.13e+16,3.40e+16,405504000
49550,5.0629,5.0618,5.1286,3.13e+16,3.40e+16,405913600
49600,5.0504,5.0619,5.1239,3.14e+16,3.41e+16,406323200
49650,5.1551,5.0660,5.1351,3.14e+16,3.41e+16,406732800
49700,5.0428,5.0695,5.1353,3.14e+16,3.41e+16,407142400
49750,5.0735,5.0580,5.1252,3.15e+16,3.42e+16,407552000
49800,5.0234,5.0639,5.1278,3.15e+16,3.42e+16,407961600
49850,4.9441,5.0570,5.1228,3.15e+16,3.42e+16,408371200
49900,4.9545,5.0601,5.1258,3.16e+16,3.43e+16,408780800
49950,4.9594,5.0544,5.1191,3.16e+16,3.43e+16,409190400
50000,5.1038,5.0654,5.1256,3.16e+16,3.43e+16,409600000
50050,5.1071,5.0697,5.1301,3.17e+16,3.44e+16,410009600
50100,5.0979,5.0509,5.1193,3.17e+16,3.44e+16,410419200
50150,5.0616,5.0548,5.1199,3.17e+16,3.44e+16,410828800
50200,5.0348,5.0602,5.1257,3.17e+16,3.45e+16,411238400
50250,5.0524,5.0548,5.1192,3.18e+16,3.45e+16,411648000
50300,5.0428,5.0502,5.1158,3.18e+16,3.45e+16,412057600
50350,5.0594,5.0513,5.1201,3.18e+16,3.46e+16,412467200
50400,5.1310,5.0567,5.1237,3.19e+16,3.46e+16,412876800
50450,4.9709,5.0572,5.1220,3.19e+16,3.46e+16,413286400
50500,5.0668,5.0605,5.1246,3.19e+16,3.47e+16,413696000
50550,4.9308,5.0606,5.1256,3.20e+16,3.47e+16,414105600
50600,4.9108,5.0569,5.1214,3.20e+16,3.47e+16,414515200
50650,4.8980,5.0656,5.1250,3.20e+16,3.48e+16,414924800
50700,5.0408,5.0528,5.1180,3.21e+16,3.48e+16,415334400
50750,4.9631,5.0679,5.1384,3.21e+16,3.48e+16,415744000
50800,4.9535,5.0559,5.1209,3.21e+16,3.49e+16,416153600
50850,5.0584,5.0564,5.1249,3.22e+16,3.49e+16,416563200
50900,5.0083,5.0542,5.1174,3.22e+16,3.49e+16,416972800
50950,5.0413,5.0542,5.1202,3.22e+16,3.50e+16,417382400
51000,4.9794,5.0595,5.1232,3.23e+16,3.50e+16,417792000
51050,4.8965,5.0480,5.1137,3.23e+16,3.51e+16,418201600
51100,4.9843,5.0497,5.1162,3.23e+16,3.51e+16,418611200
51150,4.9399,5.0469,5.1154,3.23e+16,3.51e+16,419020800
51200,4.9230,5.0526,5.1136,3.24e+16,3.52e+16,419430400
51250,4.9303,5.0477,5.1129,3.24e+16,3.52e+16,419840000
51300,4.9800,5.0521,5.1170,3.24e+16,3.52e+16,420249600
51350,5.0557,5.0600,5.1203,3.25e+16,3.53e+16,420659200
51400,5.0363,5.0460,5.1143,3.25e+16,3.53e+16,421068800
51450,4.9056,5.0475,5.1137,3.25e+16,3.53e+16,421478400
51500,5.1064,5.0495,5.1159,3.26e+16,3.54e+16,421888000
51550,5.0559,5.0480,5.1149,3.26e+16,3.54e+16,422297600
51600,5.0412,5.0607,5.1233,3.26e+16,3.54e+16,422707200
51650,4.9657,5.0435,5.1080,3.27e+16,3.55e+16,423116800
51700,5.0366,5.0571,5.1208,3.27e+16,3.55e+16,423526400
51750,5.0356,5.0532,5.1186,3.27e+16,3.55e+16,423936000
51800,4.8866,5.0555,5.1219,3.28e+16,3.56e+16,424345600
51850,5.0670,5.0434,5.1096,3.28e+16,3.56e+16,424755200
51900,5.0272,5.0506,5.1169,3.28e+16,3.56e+16,425164800
51950,5.0491,5.0630,5.1283,3.29e+16,3.57e+16,425574400
52000,5.0825,5.0769,5.1307,3.29e+16,3.57e+16,425984000
52050,5.0322,5.0467,5.1118,3.29e+16,3.57e+16,426393600
52100,4.9721,5.0429,5.1091,3.29e+16,3.58e+16,426803200
52150,4.9661,5.0498,5.1150,3.30e+16,3.58e+16,427212800
52200,4.9907,5.0442,5.1113,3.30e+16,3.58e+16,427622400
52250,4.7996,5.0429,5.1095,3.30e+16,3.59e+16,428032000
52300,4.9670,5.0422,5.1077,3.31e+16,3.59e+16,428441600
52350,5.0026,5.0461,5.1124,3.31e+16,3.59e+16,428851200
52400,5.0345,5.0416,5.1073,3.31e+16,3.60e+16,429260800
52450,4.8847,5.0381,5.1049,3.32e+16,3.60e+16,429670400
52500,4.9984,5.0493,5.1141,3.32e+16,3.60e+16,430080000
52550,4.7976,5.0375,5.1046,3.32e+16,3.61e+16,430489600
52600,5.0700,5.0444,5.1134,3.33e+16,3.61e+16,430899200
52650,5.0577,5.0359,5.1026,3.33e+16,3.61e+16,431308800
52700,5.0131,5.0376,5.1068,3.33e+16,3.62e+16,431718400
52750,5.0385,5.0413,5.1087,3.34e+16,3.62e+16,432128000
52800,5.0671,5.0439,5.1122,3.34e+16,3.63e+16,432537600
52850,5.0786,5.0352,5.1020,3.34e+16,3.63e+16,432947200
52900,5.0093,5.0360,5.1042,3.35e+16,3.63e+16,433356800
52950,4.9477,5.0422,5.1073,3.35e+16,3.64e+16,433766400
53000,4.9953,5.0364,5.1068,3.35e+16,3.64e+16,434176000
53050,4.9639,5.0401,5.1064,3.35e+16,3.64e+16,434585600
53100,4.8469,5.0345,5.0990,3.36e+16,3.65e+16,434995200
53150,4.8991,5.0426,5.1071,3.36e+16,3.65e+16,435404800
53200,4.9462,5.0391,5.1015,3.36e+16,3.65e+16,435814400
53250,4.9713,5.0378,5.1006,3.37e+16,3.66e+16,436224000
53300,4.9852,5.0371,5.1041,3.37e+16,3.66e+16,436633600
53350,5.0265,5.0380,5.1041,3.37e+16,3.66e+16,437043200
53400,4.9787,5.0407,5.1048,3.38e+16,3.67e+16,437452800
53450,4.9985,5.0387,5.1065,3.38e+16,3.67e+16,437862400
53500,4.9370,5.0325,5.1003,3.38e+16,3.67e+16,438272000
53550,5.0629,5.0310,5.0944,3.39e+16,3.68e+16,438681600
53600,5.0485,5.0431,5.1052,3.39e+16,3.68e+16,439091200
53650,5.1554,5.0291,5.0948,3.39e+16,3.68e+16,439500800
53700,4.9904,5.0291,5.0968,3.40e+16,3.69e+16,439910400
53750,4.8546,5.0373,5.0988,3.40e+16,3.69e+16,440320000
53800,4.8104,5.0305,5.0977,3.40e+16,3.69e+16,440729600
53850,4.9322,5.0365,5.1037,3.41e+16,3.70e+16,441139200
53900,5.1042,5.0315,5.0971,3.41e+16,3.70e+16,441548800
53950,4.9697,5.0431,5.1031,3.41e+16,3.70e+16,441958400
54000,5.0621,5.0392,5.1025,3.41e+16,3.71e+16,442368000
54050,4.8397,5.0315,5.0961,3.42e+16,3.71e+16,442777600
54100,4.9732,5.0278,5.0958,3.42e+16,3.71e+16,443187200
54150,4.9408,5.0401,5.1050,3.42e+16,3.72e+16,443596800
54200,5.0795,5.0281,5.0965,3.43e+16,3.72e+16,444006400
54250,4.9430,5.0445,5.1093,3.43e+16,3.72e+16,444416000
54300,4.8852,5.0364,5.1011,3.43e+16,3.73e+16,444825600
54350,5.1141,5.0475,5.1065,3.44e+16,3.73e+16,445235200
54400,5.0833,5.0443,5.1051,3.44e+16,3.74e+16,445644800
54450,4.8510,5.0494,5.1116,3.44e+16,3.74e+16,446054400
54500,4.9120,5.0279,5.0935,3.45e+16,3.74e+16,446464000
54550,5.1398,5.0282,5.0940,3.45e+16,3.75e+16,446873600
54600,5.0068,5.0411,5.1032,3.45e+16,3.75e+16,447283200
54650,5.0368,5.0281,5.0913,3.46e+16,3.75e+16,447692800
54700,5.0755,5.0279,5.0958,3.46e+16,3.76e+16,448102400
54750,4.9234,5.0291,5.0975,3.46e+16,3.76e+16,448512000
54800,5.0378,5.0269,5.0943,3.47e+16,3.76e+16,448921600
54850,4.8654,5.0243,5.0940,3.47e+16,3.77e+16,449331200
54900,4.9380,5.0310,5.0965,3.47e+16,3.77e+16,449740800
54950,5.0762,5.0300,5.1001,3.47e+16,3.77e+16,450150400
55000,4.9888,5.0279,5.0949,3.48e+16,3.78e+16,450560000
55050,5.0406,5.0230,5.0890,3.48e+16,3.78e+16,450969600
55100,5.0550,5.0309,5.0926,3.48e+16,3.78e+16,451379200
55150,4.9274,5.0260,5.0936,3.49e+16,3.79e+16,451788800
55200,4.9087,5.0280,5.0950,3.49e+16,3.79e+16,452198400
55250,4.9657,5.0364,5.1027,3.49e+16,3.79e+16,452608000
55300,4.9815,5.0278,5.0935,3.50e+16,3.80e+16,453017600
55350,4.9117,5.0315,5.0955,3.50e+16,3.80e+16,453427200
55400,4.8905,5.0278,5.0962,3.50e+16,3.80e+16,453836800
55450,5.0826,5.0258,5.0942,3.51e+16,3.81e+16,454246400
55500,5.0705,5.0266,5.0920,3.51e+16,3.81e+16,454656000
55550,4.9689,5.0275,5.0945,3.51e+16,3.81e+16,455065600
55600,4.9461,5.0241,5.0899,3.52e+16,3.82e+16,455475200
55650,5.0298,5.0214,5.0907,3.52e+16,3.82e+16,455884800
55700,5.0144,5.0228,5.0898,3.52e+16,3.82e+16,456294400
55750,5.0485,5.0210,5.0893,3.53e+16,3.83e+16,456704000
55800,5.0426,5.0230,5.0912,3.53e+16,3.83e+16,457113600
55850,4.9638,5.0173,5.0848,3.53e+16,3.83e+16,457523200
55900,5.0036,5.0209,5.0871,3.54e+16,3.84e+16,457932800
55950,4.7389,5.0254,5.0889,3.54e+16,3.84e+16,458342400
56000,4.9150,5.0212,5.0886,3.54e+16,3.84e+16,458752000
56050,5.0052,5.0257,5.0918,3.54e+16,3.85e+16,459161600
56100,4.9521,5.0183,5.0874,3.55e+16,3.85e+16,459571200
56150,5.1040,5.0219,5.0901,3.55e+16,3.86e+16,459980800
56200,5.0656,5.0229,5.0894,3.55e+16,3.86e+16,460390400
56250,4.9938,5.0222,5.0910,3.56e+16,3.86e+16,460800000
56300,5.0393,5.0157,5.0818,3.56e+16,3.87e+16,461209600
56350,5.0788,5.0265,5.0925,3.56e+16,3.87e+16,461619200
56400,4.9639,5.0173,5.0816,3.57e+16,3.87e+16,462028800
56450,4.9134,5.0181,5.0875,3.57e+16,3.88e+16,462438400
56500,5.0048,5.0174,5.0839,3.57e+16,3.88e+16,462848000
56550,5.0230,5.0203,5.0910,3.58e+16,3.88e+16,463257600
56600,5.0899,5.0189,5.0864,3.58e+16,3.89e+16,463667200
56650,4.9727,5.0310,5.0928,3.58e+16,3.89e+16,464076800
56700,4.9561,5.0162,5.0842,3.59e+16,3.89e+16,464486400
56750,4.9193,5.0165,5.0825,3.59e+16,3.90e+16,464896000
56800,4.9425,5.0146,5.0806,3.59e+16,3.90e+16,465305600
56850,5.1023,5.0254,5.0928,3.60e+16,3.90e+16,465715200
56900,4.9766,5.0171,5.0855,3.60e+16,3.91e+16,466124800
56950,4.9809,5.0185,5.0838,3.60e+16,3.91e+16,466534400
57000,4.9385,5.0179,5.0813,3.60e+16,3.91e+16,466944000
57050,5.0669,5.0132,5.0799,3.61e+16,3.92e+16,467353600
57100,5.0283,5.0123,5.0772,3.61e+16,3.92e+16,467763200
57150,4.8701,5.0166,5.0849,3.61e+16,3.92e+16,468172800
57200,5.0916,5.0168,5.0861,3.62e+16,3.93e+16,468582400
57250,4.9805,5.0238,5.0902,3.62e+16,3.93e+16,468992000
57300,4.9955,5.0117,5.0816,3.62e+16,3.93e+16,469401600
57350,4.9645,5.0143,5.0837,3.63e+16,3.94e+16,469811200
57400,4.8868,5.0140,5.0833,3.63e+16,3.94e+16,470220800
57450,4.9511,5.0175,5.0836,3.63e+16,3.94e+16,470630400
57500,5.0219,5.0116,5.0784,3.64e+16,3.95e+16,471040000
57550,5.0819,5.0161,5.0812,3.64e+16,3.95e+16,471449600
57600,4.8670,5.0149,5.0824,3.64e+16,3.95e+16,471859200
57650,4.9226,5.0146,5.0844,3.65e+16,3.96e+16,472268800
57700,4.9830,5.0124,5.0814,3.65e+16,3.96e+16,472678400
57750,5.1106,5.0106,5.0821,3.65e+16,3.97e+16,473088000
57800,4.9940,5.0132,5.0822,3.66e+16,3.97e+16,473497600
57850,5.1586,5.0144,5.0802,3.66e+16,3.97e+16,473907200
57900,5.0180,5.0179,5.0792,3.66e+16,3.98e+16,474316800
57950,4.9800,5.0140,5.0825,3.66e+16,3.98e+16,474726400
58000,4.8627,5.0103,5.0768,3.67e+16,3.98e+16,475136000
58050,5.1353,5.0142,5.0809,3.67e+16,3.99e+16,475545600
