step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
19400,5.3827,5.2579,5.3095,6.13e+15,6.43e+15,158924800
19450,5.1372,5.2540,5.3056,6.15e+15,6.45e+15,159334400
19500,5.2556,5.2525,5.3043,6.17e+15,6.47e+15,159744000
19550,5.2829,5.2538,5.3045,6.18e+15,6.48e+15,160153600
19600,5.3145,5.2563,5.3065,6.20e+15,6.50e+15,160563200
19650,5.2089,5.2553,5.3028,6.21e+15,6.52e+15,160972800
19700,5.2114,5.2527,5.3015,6.23e+15,6.53e+15,161382400
19750,5.1537,5.2523,5.3043,6.24e+15,6.55e+15,161792000
19800,5.1367,5.2495,5.2979,6.26e+15,6.57e+15,162201600
19850,5.3288,5.2507,5.3007,6.28e+15,6.58e+15,162611200
19900,5.1915,5.2510,5.3025,6.29e+15,6.60e+15,163020800
19950,5.1407,5.2542,5.3032,6.31e+15,6.62e+15,163430400
20000,5.2607,5.2495,5.3005,6.32e+15,6.63e+15,163840000
20050,5.2820,5.2484,5.2975,6.34e+15,6.65e+15,164249600
20100,5.1269,5.2490,5.2984,6.36e+15,6.67e+15,164659200
20150,5.1899,5.2475,5.2959,6.37e+15,6.68e+15,165068800
20200,5.4084,5.2472,5.2966,6.39e+15,6.70e+15,165478400
20250,5.1637,5.2470,5.2963,6.40e+15,6.72e+15,165888000
20300,5.3764,5.2474,5.2981,6.42e+15,6.73e+15,166297600
20350,5.3282,5.2471,5.2976,6.43e+15,6.75e+15,166707200
20400,5.1345,5.2482,5.2966,6.45e+15,6.77e+15,167116800
20450,5.3072,5.2469,5.2968,6.47e+15,6.78e+15,167526400
20500,5.2088,5.2511,5.3010,6.48e+15,6.80e+15,167936000
20550,5.2472,5.2470,5.2974,6.50e+15,6.82e+15,168345600
20600,5.3980,5.2474,5.2977,6.51e+15,6.83e+15,168755200
20650,5.3589,5.2476,5.2977,6.53e+15,6.85e+15,169164800
20700,5.1088,5.2415,5.2898,6.54e+15,6.87e+15,169574400
20750,5.3393,5.2419,5.2930,6.56e+15,6.88e+15,169984000
20800,5.1799,5.2437,5.2936,6.58e+15,6.90e+15,170393600
20850,5.1864,5.2433,5.2934,6.59e+15,6.91e+15,170803200
20900,5.1992,5.2421,5.2934,6.61e+15,6.93e+15,171212800
20950,5.2482,5.2424,5.2927,6.62e+15,6.95e+15,171622400
