step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
19400,7.6849,7.6796,7.6798,6.13e+15,8.20e+15,158924800
19450,7.4479,7.6790,7.6790,6.15e+15,8.22e+15,159334400
19500,7.5989,7.6756,7.6758,6.17e+15,8.24e+15,159744000
19550,7.6688,7.6771,7.6772,6.18e+15,8.26e+15,160153600
19600,7.6212,7.6736,7.6737,6.20e+15,8.28e+15,160563200
19650,7.6391,7.6773,7.6776,6.21e+15,8.30e+15,160972800
19700,7.5128,7.6833,7.6837,6.23e+15,8.32e+15,161382400
19750,7.6023,7.6784,7.6787,6.24e+15,8.35e+15,161792000
19800,7.5681,7.6768,7.6771,6.26e+15,8.37e+15,162201600
19850,7.7015,7.6810,7.6812,6.28e+15,8.39e+15,162611200
19900,7.6551,7.6776,7.6818,6.29e+15,8.41e+15,163020800
19950,7.6338,7.6669,7.6669,6.31e+15,8.43e+15,163430400
20000,7.6892,7.6765,7.6766,6.32e+15,8.45e+15,163840000
20050,7.6667,7.6775,7.6775,6.34e+15,8.47e+15,164249600
20100,7.5624,7.6832,7.6829,6.36e+15,8.49e+15,164659200
20150,7.5383,7.6792,7.6790,6.37e+15,8.51e+15,165068800
20200,7.7212,7.6790,7.6790,6.39e+15,8.54e+15,165478400
20250,7.6221,7.6789,7.6789,6.40e+15,8.56e+15,165888000
20300,7.7394,7.6787,7.6787,6.42e+15,8.58e+15,166297600
20350,7.6668,7.6798,7.6798,6.43e+15,8.60e+15,166707200
20400,7.5389,7.6794,7.6794,6.45e+15,8.62e+15,167116800
20450,7.7026,7.6789,7.6790,6.47e+15,8.64e+15,167526400
20500,7.7859,7.6787,7.6788,6.48e+15,8.66e+15,167936000
20550,7.6649,7.6782,7.6776,6.50e+15,8.68e+15,168345600
20600,7.6793,7.6787,7.6787,6.51e+15,8.70e+15,168755200
20650,7.6236,7.6783,7.6781,6.53e+15,8.73e+15,169164800
20700,7.5403,7.6795,7.6793,6.54e+15,8.75e+15,169574400
20750,7.6955,7.6779,7.6779,6.56e+15,8.77e+15,169984000
20800,7.6451,7.6788,7.6787,6.58e+15,8.79e+15,170393600
20850,7.5709,7.6824,7.6812,6.59e+15,8.81e+15,170803200
20900,7.5579,7.6814,7.6816,6.61e+15,8.83e+15,171212800
20950,7.5828,7.6819,7.6818,6.62e+15,8.85e+15,171622400
