step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
19400,5.1869,5.4810,5.5230,9.20e+15,9.81e+15,158924800
19450,5.1457,5.4786,5.5223,9.22e+15,9.84e+15,159334400
19500,5.1140,5.4659,5.5169,9.25e+15,9.86e+15,159744000
19550,5.1821,5.4677,5.5163,9.27e+15,9.89e+15,160153600
19600,5.2345,5.4740,5.5198,9.30e+15,9.92e+15,160563200
19650,5.0943,5.4679,5.5172,9.32e+15,9.94e+15,160972800
19700,5.1786,5.4748,5.5255,9.34e+15,9.97e+15,161382400
19750,5.1756,5.4809,5.5300,9.37e+15,9.99e+15,161792000
19800,5.2546,5.4700,5.5173,9.39e+15,1.00e+16,162201600
19850,5.2366,5.4855,5.5328,9.41e+15,1.00e+16,162611200
19900,5.0787,5.4705,5.5230,9.44e+15,1.01e+16,163020800
19950,5.3104,5.4673,5.5215,9.46e+15,1.01e+16,163430400
20000,5.0867,5.4754,5.5237,9.49e+15,1.01e+16,163840000
20050,5.1091,5.4657,5.5146,9.51e+15,1.01e+16,164249600
20100,5.2256,5.4790,5.5290,9.53e+15,1.02e+16,164659200
20150,5.1432,5.4797,5.5294,9.56e+15,1.02e+16,165068800
20200,5.2394,5.4741,5.5194,9.58e+15,1.02e+16,165478400
20250,5.1329,5.4696,5.5153,9.60e+15,1.02e+16,165888000
20300,5.2009,5.4555,5.5069,9.63e+15,1.03e+16,166297600
20350,5.1252,5.4468,5.4939,9.65e+15,1.03e+16,166707200
20400,5.1545,5.4592,5.5088,9.68e+15,1.03e+16,167116800
20450,5.2433,5.4468,5.4939,9.70e+15,1.03e+16,167526400
20500,5.2067,5.4478,5.4988,9.72e+15,1.04e+16,167936000
20550,4.9939,5.4618,5.5099,9.75e+15,1.04e+16,168345600
20600,5.1161,5.4632,5.5063,9.77e+15,1.04e+16,168755200
20650,5.1214,5.4471,5.4941,9.79e+15,1.04e+16,169164800
20700,5.0629,5.4616,5.5075,9.82e+15,1.05e+16,169574400
20750,5.0726,5.4474,5.5019,9.84e+15,1.05e+16,169984000
20800,5.2256,5.4581,5.5076,9.86e+15,1.05e+16,170393600
20850,5.2455,5.4702,5.5143,9.89e+15,1.05e+16,170803200
20900,5.4024,5.4536,5.5003,9.91e+15,1.06e+16,171212800
20950,5.1107,5.4453,5.5019,9.94e+15,1.06e+16,171622400
21000,5.3070,5.4409,5.4980,9.96e+15,1.06e+16,172032000
21050,5.1195,5.4441,5.5009,9.98e+15,1.06e+16,172441600
21100,5.1011,5.4480,5.4951,1.00e+16,1.07e+16,172851200
21150,5.1946,5.4543,5.5053,1.00e+16,1.07e+16,173260800
21200,5.2216,5.4509,5.4988,1.01e+16,1.07e+16,173670400
21250,5.1816,5.4395,5.4906,1.01e+16,1.08e+16,174080000
21300,5.3253,5.4556,5.5064,1.01e+16,1.08e+16,174489600
21350,5.2464,5.4606,5.4961,1.01e+16,1.08e+16,174899200
21400,5.1615,5.4314,5.4826,1.01e+16,1.08e+16,175308800
21450,5.1613,5.4415,5.4860,1.02e+16,1.09e+16,175718400
21500,5.0441,5.4430,5.4880,1.02e+16,1.09e+16,176128000
21550,5.1447,5.4455,5.4927,1.02e+16,1.09e+16,176537600
21600,5.1738,5.4400,5.4887,1.02e+16,1.09e+16,176947200
21650,5.2266,5.4395,5.4905,1.03e+16,1.10e+16,177356800
21700,5.2460,5.4392,5.4898,1.03e+16,1.10e+16,177766400
21750,5.1251,5.4442,5.4909,1.03e+16,1.10e+16,178176000
21800,5.1797,5.4432,5.4941,1.03e+16,1.10e+16,178585600
21850,5.2915,5.4612,5.5125,1.04e+16,1.11e+16,178995200
21900,5.2278,5.4378,5.4861,1.04e+16,1.11e+16,179404800
21950,5.2354,5.4513,5.4977,1.04e+16,1.11e+16,179814400
22000,5.1595,5.4430,5.4901,1.04e+16,1.11e+16,180224000
22050,5.1444,5.4387,5.4848,1.05e+16,1.12e+16,180633600
22100,5.1496,5.4311,5.4787,1.05e+16,1.12e+16,181043200
22150,5.1496,5.4322,5.4846,1.05e+16,1.12e+16,181452800
22200,5.0673,5.4405,5.4868,1.05e+16,1.12e+16,181862400
22250,5.0313,5.4369,5.4847,1.06e+16,1.13e+16,182272000
22300,5.0453,5.4469,5.4910,1.06e+16,1.13e+16,182681600
22350,5.1091,5.4326,5.4832,1.06e+16,1.13e+16,183091200
22400,5.1333,5.4267,5.4786,1.06e+16,1.13e+16,183500800
22450,5.2914,5.4376,5.4906,1.06e+16,1.14e+16,183910400
22500,5.2246,5.4213,5.4719,1.07e+16,1.14e+16,184320000
22550,5.1515,5.4189,5.4718,1.07e+16,1.14e+16,184729600
22600,5.1693,5.4200,5.4708,1.07e+16,1.14e+16,185139200
22650,5.1032,5.4283,5.4766,1.07e+16,1.15e+16,185548800
22700,5.1090,5.4433,5.4928,1.08e+16,1.15e+16,185958400
22750,5.2042,5.4179,5.4715,1.08e+16,1.15e+16,186368000
22800,5.3608,5.4275,5.4801,1.08e+16,1.15e+16,186777600
22850,5.1004,5.4230,5.4746,1.08e+16,1.16e+16,187187200
22900,5.2081,5.4158,5.4660,1.09e+16,1.16e+16,187596800
22950,5.1232,5.4324,5.4789,1.09e+16,1.16e+16,188006400
23000,5.1032,5.4207,5.4707,1.09e+16,1.16e+16,188416000
23050,5.1542,5.4160,5.4648,1.09e+16,1.17e+16,188825600
23100,5.0006,5.4188,5.4712,1.10e+16,1.17e+16,189235200
23150,5.0926,5.4188,5.4700,1.10e+16,1.17e+16,189644800
23200,5.1387,5.4205,5.4708,1.10e+16,1.17e+16,190054400
23250,5.1510,5.4211,5.4694,1.10e+16,1.18e+16,190464000
23300,5.1454,5.4256,5.4757,1.11e+16,1.18e+16,190873600
23350,5.1484,5.4235,5.4705,1.11e+16,1.18e+16,191283200
23400,5.0866,5.4156,5.4660,1.11e+16,1.18e+16,191692800
23450,5.1493,5.4205,5.4662,1.11e+16,1.19e+16,192102400
23500,5.1570,5.4035,5.4542,1.11e+16,1.19e+16,192512000
23550,5.2775,5.4038,5.4530,1.12e+16,1.19e+16,192921600
23600,5.0208,5.4094,5.4599,1.12e+16,1.19e+16,193331200
23650,5.1520,5.4158,5.4696,1.12e+16,1.20e+16,193740800
23700,5.2636,5.4161,5.4658,1.12e+16,1.20e+16,194150400
23750,5.0748,5.4068,5.4615,1.13e+16,1.20e+16,194560000
23800,5.1359,5.4149,5.4600,1.13e+16,1.20e+16,194969600
23850,5.1218,5.4068,5.4596,1.13e+16,1.21e+16,195379200
23900,5.0353,5.4176,5.4633,1.13e+16,1.21e+16,195788800
23950,5.1359,5.4160,5.4703,1.14e+16,1.21e+16,196198400
24000,5.1433,5.3998,5.4523,1.14e+16,1.21e+16,196608000
24050,5.1829,5.4123,5.4642,1.14e+16,1.22e+16,197017600
24100,5.1739,5.4162,5.4632,1.14e+16,1.22e+16,197427200
24150,5.2021,5.3969,5.4472,1.15e+16,1.22e+16,197836800
24200,5.1832,5.4128,5.4607,1.15e+16,1.22e+16,198246400
24250,5.3674,5.3853,5.4369,1.15e+16,1.23e+16,198656000
24300,5.0753,5.3953,5.4477,1.15e+16,1.23e+16,199065600
24350,5.2140,5.3979,5.4514,1.15e+16,1.23e+16,199475200
24400,5.1892,5.4026,5.4568,1.16e+16,1.23e+16,199884800
24450,5.2241,5.3971,5.4524,1.16e+16,1.24e+16,200294400
24500,5.1981,5.4011,5.4487,1.16e+16,1.24e+16,200704000
24550,5.1005,5.4051,5.4531,1.16e+16,1.24e+16,201113600
24600,5.1115,5.4004,5.4581,1.17e+16,1.24e+16,201523200
24650,5.1923,5.4148,5.4719,1.17e+16,1.25e+16,201932800
24700,5.1870,5.4006,5.4554,1.17e+16,1.25e+16,202342400
24750,5.2074,5.3896,5.4401,1.17e+16,1.25e+16,202752000
24800,5.0935,5.3982,5.4483,1.18e+16,1.25e+16,203161600
24850,5.2032,5.3962,5.4492,1.18e+16,1.26e+16,203571200
24900,5.1007,5.3873,5.4374,1.18e+16,1.26e+16,203980800
24950,5.0344,5.4011,5.4506,1.18e+16,1.26e+16,204390400
25000,4.9907,5.3951,5.4464,1.19e+16,1.26e+16,204800000
25050,5.1144,5.3936,5.4428,1.19e+16,1.27e+16,205209600
25100,5.0272,5.3999,5.4469,1.19e+16,1.27e+16,205619200
25150,5.1487,5.3926,5.4393,1.19e+16,1.27e+16,206028800
25200,5.1420,5.3859,5.4383,1.20e+16,1.27e+16,206438400
25250,5.1156,5.3865,5.4369,1.20e+16,1.28e+16,206848000
25300,5.1654,5.3876,5.4408,1.20e+16,1.28e+16,207257600
25350,5.1067,5.3922,5.4451,1.20e+16,1.28e+16,207667200
25400,5.1120,5.3842,5.4347,1.20e+16,1.28e+16,208076800
25450,5.2347,5.3816,5.4355,1.21e+16,1.29e+16,208486400
25500,5.1682,5.3869,5.4362,1.21e+16,1.29e+16,208896000
25550,5.1802,5.3839,5.4361,1.21e+16,1.29e+16,209305600
25600,5.0573,5.3878,5.4398,1.21e+16,1.30e+16,209715200
25650,5.1630,5.3960,5.4463,1.22e+16,1.30e+16,210124800
25700,5.2887,5.3900,5.4411,1.22e+16,1.30e+16,210534400
25750,5.2026,5.4040,5.4532,1.22e+16,1.30e+16,210944000
25800,5.0677,5.3878,5.4394,1.22e+16,1.31e+16,211353600
25850,5.0962,5.3828,5.4358,1.23e+16,1.31e+16,211763200
25900,5.1517,5.3824,5.4384,1.23e+16,1.31e+16,212172800
25950,5.1232,5.3838,5.4353,1.23e+16,1.31e+16,212582400
26000,4.9961,5.3897,5.4408,1.23e+16,1.32e+16,212992000
26050,5.2298,5.3811,5.4341,1.24e+16,1.32e+16,213401600
26100,5.3031,5.3830,5.4337,1.24e+16,1.32e+16,213811200
26150,5.0969,5.3824,5.4359,1.24e+16,1.32e+16,214220800
26200,5.0967,5.3837,5.4345,1.24e+16,1.33e+16,214630400
26250,4.9526,5.3909,5.4358,1.24e+16,1.33e+16,215040000
26300,5.2186,5.3724,5.4238,1.25e+16,1.33e+16,215449600
26350,4.9858,5.3732,5.4266,1.25e+16,1.33e+16,215859200
26400,5.0897,5.3646,5.4151,1.25e+16,1.34e+16,216268800
26450,5.1758,5.3731,5.4282,1.25e+16,1.34e+16,216678400
26500,5.0929,5.3690,5.4226,1.26e+16,1.34e+16,217088000
26550,5.0912,5.3888,5.4426,1.26e+16,1.34e+16,217497600
26600,5.1015,5.3753,5.4228,1.26e+16,1.35e+16,217907200
26650,5.0663,5.3716,5.4224,1.26e+16,1.35e+16,218316800
26700,5.0748,5.3716,5.4234,1.27e+16,1.35e+16,218726400
26750,5.1020,5.3715,5.4222,1.27e+16,1.35e+16,219136000
26800,5.0373,5.3794,5.4334,1.27e+16,1.36e+16,219545600
26850,5.0743,5.3664,5.4190,1.27e+16,1.36e+16,219955200
26900,5.2031,5.3660,5.4206,1.28e+16,1.36e+16,220364800
26950,5.2480,5.3747,5.4299,1.28e+16,1.36e+16,220774400
27000,5.0356,5.3700,5.4238,1.28e+16,1.37e+16,221184000
27050,5.1310,5.3656,5.4168,1.28e+16,1.37e+16,221593600
27100,5.1423,5.3641,5.4162,1.29e+16,1.37e+16,222003200
27150,5.1481,5.3648,5.4196,1.29e+16,1.37e+16,222412800
27200,5.1339,5.3549,5.4076,1.29e+16,1.38e+16,222822400
27250,5.1758,5.3603,5.4142,1.29e+16,1.38e+16,223232000
27300,5.1368,5.3716,5.4278,1.29e+16,1.38e+16,223641600
27350,5.0443,5.3577,5.4142,1.30e+16,1.38e+16,224051200
27400,5.0831,5.3578,5.4122,1.30e+16,1.39e+16,224460800
27450,5.0948,5.3573,5.4100,1.30e+16,1.39e+16,224870400
27500,5.1527,5.3581,5.4105,1.30e+16,1.39e+16,225280000
27550,5.1420,5.3619,5.4105,1.31e+16,1.39e+16,225689600
27600,5.0421,5.3636,5.4123,1.31e+16,1.40e+16,226099200
27650,5.1904,5.3495,5.4046,1.31e+16,1.40e+16,226508800
27700,5.0132,5.3658,5.4149,1.31e+16,1.40e+16,226918400
27750,5.0948,5.3508,5.4048,1.32e+16,1.40e+16,227328000
27800,5.1340,5.3570,5.4085,1.32e+16,1.41e+16,227737600
27850,5.2027,5.3528,5.4065,1.32e+16,1.41e+16,228147200
27900,5.0207,5.3527,5.4055,1.32e+16,1.41e+16,228556800
27950,4.9988,5.3568,5.4125,1.33e+16,1.41e+16,228966400
28000,5.2797,5.3616,5.4126,1.33e+16,1.42e+16,229376000
28050,5.0829,5.3523,5.4039,1.33e+16,1.42e+16,229785600
28100,4.9226,5.3520,5.4017,1.33e+16,1.42e+16,230195200
28150,5.1948,5.3474,5.4017,1.34e+16,1.42e+16,230604800
28200,5.1412,5.3506,5.4048,1.34e+16,1.43e+16,231014400
28250,5.1707,5.3519,5.4028,1.34e+16,1.43e+16,231424000
28300,5.1384,5.3468,5.3987,1.34e+16,1.43e+16,231833600
28350,5.1034,5.3723,5.4192,1.34e+16,1.43e+16,232243200
28400,5.0317,5.3523,5.4041,1.35e+16,1.44e+16,232652800
28450,5.2254,5.3489,5.4044,1.35e+16,1.44e+16,233062400
28500,5.2093,5.3496,5.4031,1.35e+16,1.44e+16,233472000
28550,5.2448,5.3429,5.3961,1.35e+16,1.44e+16,233881600
28600,4.9616,5.3458,5.3972,1.36e+16,1.45e+16,234291200
28650,5.0621,5.3477,5.4013,1.36e+16,1.45e+16,234700800
28700,5.1950,5.3513,5.4046,1.36e+16,1.45e+16,235110400
28750,5.1319,5.3499,5.4052,1.36e+16,1.45e+16,235520000
28800,5.0901,5.3543,5.4061,1.37e+16,1.46e+16,235929600
28850,5.0628,5.3658,5.4181,1.37e+16,1.46e+16,236339200
28900,5.0991,5.3476,5.4007,1.37e+16,1.46e+16,236748800
28950,5.0919,5.3466,5.3970,1.37e+16,1.46e+16,237158400
29000,5.0234,5.3439,5.3925,1.38e+16,1.47e+16,237568000
29050,5.1573,5.3453,5.3984,1.38e+16,1.47e+16,237977600
29100,5.0778,5.3405,5.3897,1.38e+16,1.47e+16,238387200
29150,5.2383,5.3389,5.3902,1.38e+16,1.47e+16,238796800
29200,4.9991,5.3392,5.3919,1.38e+16,1.48e+16,239206400
29250,5.0922,5.3463,5.3956,1.39e+16,1.48e+16,239616000
29300,5.1758,5.3513,5.4008,1.39e+16,1.48e+16,240025600
29350,5.0722,5.3600,5.4124,1.39e+16,1.48e+16,240435200
29400,5.1471,5.3434,5.3974,1.39e+16,1.49e+16,240844800
29450,5.1774,5.3361,5.3927,1.40e+16,1.49e+16,241254400
29500,5.0643,5.3446,5.4011,1.40e+16,1.49e+16,241664000
29550,5.1292,5.3360,5.3878,1.40e+16,1.49e+16,242073600
29600,4.9789,5.3422,5.3990,1.40e+16,1.50e+16,242483200
29650,5.0117,5.3439,5.3988,1.41e+16,1.50e+16,242892800
29700,5.1832,5.3381,5.3914,1.41e+16,1.50e+16,243302400
29750,5.1044,5.3422,5.3951,1.41e+16,1.51e+16,243712000
29800,5.2029,5.3320,5.3846,1.41e+16,1.51e+16,244121600
29850,5.1758,5.3275,5.3825,1.42e+16,1.51e+16,244531200
29900,5.1043,5.3317,5.3867,1.42e+16,1.51e+16,244940800
29950,5.1085,5.3264,5.3811,1.42e+16,1.52e+16,245350400
30000,5.0748,5.3327,5.3874,1.42e+16,1.52e+16,245760000
30050,5.1286,5.3300,5.3830,1.43e+16,1.52e+16,246169600
30100,5.0951,5.3284,5.3820,1.43e+16,1.52e+16,246579200
30150,5.0419,5.3271,5.3788,1.43e+16,1.53e+16,246988800
30200,5.1346,5.3325,5.3864,1.43e+16,1.53e+16,247398400
30250,5.1648,5.3294,5.3835,1.43e+16,1.53e+16,247808000
30300,5.1124,5.3296,5.3807,1.44e+16,1.53e+16,248217600
30350,5.1193,5.3230,5.3759,1.44e+16,1.54e+16,248627200
30400,5.0813,5.3341,5.3859,1.44e+16,1.54e+16,249036800
30450,5.1648,5.3235,5.3758,1.44e+16,1.54e+16,249446400
30500,5.0496,5.3230,5.3738,1.45e+16,1.54e+16,249856000
30550,5.0302,5.3300,5.3849,1.45e+16,1.55e+16,250265600
30600,5.0332,5.3235,5.3771,1.45e+16,1.55e+16,250675200
30650,5.0307,5.3284,5.3823,1.45e+16,1.55e+16,251084800
30700,5.0953,5.3349,5.3858,1.46e+16,1.55e+16,251494400
30750,5.1891,5.3209,5.3766,1.46e+16,1.56e+16,251904000
30800,5.0658,5.3193,5.3760,1.46e+16,1.56e+16,252313600
30850,4.9401,5.3253,5.3803,1.46e+16,1.56e+16,252723200
30900,5.0564,5.3251,5.3755,1.47e+16,1.56e+16,253132800
30950,5.3166,5.3231,5.3793,1.47e+16,1.57e+16,253542400
31000,5.1339,5.3320,5.3877,1.47e+16,1.57e+16,253952000
31050,5.1629,5.3177,5.3692,1.47e+16,1.57e+16,254361600
31100,5.1186,5.3180,5.3743,1.48e+16,1.57e+16,254771200
31150,5.0615,5.3131,5.3694,1.48e+16,1.58e+16,255180800
31200,5.1589,5.3218,5.3750,1.48e+16,1.58e+16,255590400
31250,4.9903,5.3251,5.3805,1.48e+16,1.58e+16,256000000
31300,5.1929,5.3213,5.3760,1.48e+16,1.58e+16,256409600
31350,5.0947,5.3176,5.3728,1.49e+16,1.59e+16,256819200
31400,5.1764,5.3174,5.3721,1.49e+16,1.59e+16,257228800
31450,5.0273,5.3184,5.3704,1.49e+16,1.59e+16,257638400
31500,5.1039,5.3236,5.3786,1.49e+16,1.59e+16,258048000
31550,5.0916,5.3211,5.3743,1.50e+16,1.60e+16,258457600
31600,5.1159,5.3176,5.3706,1.50e+16,1.60e+16,258867200
31650,5.0484,5.3221,5.3745,1.50e+16,1.60e+16,259276800
31700,5.0575,5.3204,5.3735,1.50e+16,1.60e+16,259686400
31750,5.0594,5.3194,5.3701,1.51e+16,1.61e+16,260096000
31800,5.1231,5.3174,5.3724,1.51e+16,1.61e+16,260505600
31850,5.2012,5.3189,5.3691,1.51e+16,1.61e+16,260915200
31900,5.0705,5.3157,5.3693,1.51e+16,1.61e+16,261324800
31950,5.2092,5.3145,5.3662,1.52e+16,1.62e+16,261734400
32000,5.0723,5.3159,5.3684,1.52e+16,1.62e+16,262144000
32050,5.1548,5.3163,5.3710,1.52e+16,1.62e+16,262553600
32100,5.1218,5.3139,5.3672,1.52e+16,1.62e+16,262963200
32150,5.0349,5.3149,5.3714,1.52e+16,1.63e+16,263372800
32200,5.1905,5.3115,5.3657,1.53e+16,1.63e+16,263782400
32250,5.0761,5.3096,5.3636,1.53e+16,1.63e+16,264192000
32300,5.2352,5.3135,5.3671,1.53e+16,1.63e+16,264601600
32350,5.0025,5.3168,5.3715,1.53e+16,1.64e+16,265011200
32400,5.0503,5.3106,5.3622,1.54e+16,1.64e+16,265420800
32450,5.1062,5.3079,5.3638,1.54e+16,1.64e+16,265830400
32500,5.0576,5.3217,5.3752,1.54e+16,1.64e+16,266240000
32550,5.0541,5.3118,5.3664,1.54e+16,1.65e+16,266649600
32600,5.0411,5.3127,5.3679,1.55e+16,1.65e+16,267059200
32650,5.0122,5.3095,5.3635,1.55e+16,1.65e+16,267468800
32700,5.1153,5.3136,5.3710,1.55e+16,1.65e+16,267878400
32750,5.2386,5.3101,5.3667,1.55e+16,1.66e+16,268288000
32800,5.0825,5.3126,5.3653,1.56e+16,1.66e+16,268697600
32850,4.9255,5.3169,5.3676,1.56e+16,1.66e+16,269107200
32900,5.1693,5.3114,5.3672,1.56e+16,1.66e+16,269516800
32950,4.9907,5.3102,5.3652,1.56e+16,1.67e+16,269926400
33000,4.9987,5.3168,5.3705,1.57e+16,1.67e+16,270336000
33050,4.9684,5.3158,5.3698,1.57e+16,1.67e+16,270745600
33100,5.1256,5.3118,5.3661,1.57e+16,1.67e+16,271155200
33150,5.1407,5.3121,5.3666,1.57e+16,1.68e+16,271564800
33200,5.1370,5.3092,5.3635,1.57e+16,1.68e+16,271974400
33250,5.1669,5.3118,5.3687,1.58e+16,1.68e+16,272384000
33300,5.0877,5.3144,5.3678,1.58e+16,1.68e+16,272793600
33350,5.0909,5.3126,5.3685,1.58e+16,1.69e+16,273203200
33400,5.0381,5.3124,5.3698,1.58e+16,1.69e+16,273612800
33450,5.2123,5.3106,5.3674,1.59e+16,1.69e+16,274022400
33500,5.0415,5.3088,5.3661,1.59e+16,1.69e+16,274432000
33550,5.2180,5.3109,5.3690,1.59e+16,1.70e+16,274841600
33600,5.1687,5.3026,5.3565,1.59e+16,1.70e+16,275251200
33650,5.1012,5.3064,5.3628,1.60e+16,1.70e+16,275660800
33700,5.1767,5.3052,5.3605,1.60e+16,1.70e+16,276070400
33750,4.9851,5.3098,5.3680,1.60e+16,1.71e+16,276480000
33800,5.0937,5.3041,5.3591,1.60e+16,1.71e+16,276889600
33850,5.0390,5.3084,5.3641,1.61e+16,1.71e+16,277299200
33900,5.1327,5.3082,5.3664,1.61e+16,1.71e+16,277708800
33950,5.1059,5.3076,5.3650,1.61e+16,1.72e+16,278118400
34000,5.1807,5.3110,5.3645,1.61e+16,1.72e+16,278528000
34050,5.1070,5.3040,5.3595,1.61e+16,1.72e+16,278937600
34100,4.9845,5.3050,5.3623,1.62e+16,1.73e+16,279347200
34150,4.9917,5.3014,5.3578,1.62e+16,1.73e+16,279756800
34200,5.0000,5.2988,5.3544,1.62e+16,1.73e+16,280166400
34250,5.2104,5.3002,5.3596,1.62e+16,1.73e+16,280576000
34300,5.1933,5.3020,5.3573,1.63e+16,1.74e+16,280985600
34350,4.9941,5.3033,5.3580,1.63e+16,1.74e+16,281395200
34400,5.0275,5.3018,5.3589,1.63e+16,1.74e+16,281804800
34450,5.0252,5.2990,5.3543,1.63e+16,1.74e+16,282214400
34500,5.1298,5.2939,5.3520,1.64e+16,1.75e+16,282624000
34550,5.1580,5.2947,5.3529,1.64e+16,1.75e+16,283033600
34600,5.1316,5.2967,5.3536,1.64e+16,1.75e+16,283443200
34650,5.0829,5.2943,5.3505,1.64e+16,1.75e+16,283852800
34700,5.0119,5.2935,5.3491,1.65e+16,1.76e+16,284262400
34750,4.9582,5.3084,5.3596,1.65e+16,1.76e+16,284672000
34800,5.0323,5.2980,5.3532,1.65e+16,1.76e+16,285081600
34850,5.0544,5.2960,5.3496,1.65e+16,1.76e+16,285491200
34900,5.1098,5.2913,5.3469,1.66e+16,1.77e+16,285900800
34950,5.0968,5.2930,5.3460,1.66e+16,1.77e+16,286310400
35000,5.1185,5.2946,5.3480,1.66e+16,1.77e+16,286720000
35050,5.0058,5.2956,5.3502,1.66e+16,1.77e+16,287129600
35100,5.0764,5.2950,5.3497,1.66e+16,1.78e+16,287539200
35150,5.2224,5.2912,5.3454,1.67e+16,1.78e+16,287948800
35200,5.1355,5.2960,5.3488,1.67e+16,1.78e+16,288358400
35250,5.1519,5.2914,5.3447,1.67e+16,1.78e+16,288768000
35300,5.1266,5.2933,5.3460,1.67e+16,1.79e+16,289177600
35350,5.1927,5.2894,5.3460,1.68e+16,1.79e+16,289587200
35400,5.0998,5.2939,5.3515,1.68e+16,1.79e+16,289996800
35450,5.0936,5.2910,5.3461,1.68e+16,1.79e+16,290406400
35500,5.0906,5.2949,5.3513,1.68e+16,1.80e+16,290816000
35550,5.0386,5.2962,5.3505,1.69e+16,1.80e+16,291225600
35600,4.9652,5.2944,5.3507,1.69e+16,1.80e+16,291635200
35650,5.0962,5.2947,5.3502,1.69e+16,1.80e+16,292044800
35700,5.1168,5.2942,5.3515,1.69e+16,1.81e+16,292454400
35750,5.0890,5.2987,5.3522,1.70e+16,1.81e+16,292864000
35800,5.0809,5.2984,5.3530,1.70e+16,1.81e+16,293273600
35850,5.0517,5.2987,5.3532,1.70e+16,1.81e+16,293683200
35900,4.9777,5.2902,5.3457,1.70e+16,1.82e+16,294092800
35950,5.1954,5.2897,5.3459,1.71e+16,1.82e+16,294502400
36000,5.2107,5.2909,5.3465,1.71e+16,1.82e+16,294912000
36050,5.1776,5.2891,5.3451,1.71e+16,1.82e+16,295321600
36100,5.1552,5.2894,5.3449,1.71e+16,1.83e+16,295731200
36150,5.0058,5.2916,5.3481,1.71e+16,1.83e+16,296140800
36200,5.0649,5.2881,5.3456,1.72e+16,1.83e+16,296550400
36250,5.1609,5.2884,5.3437,1.72e+16,1.83e+16,296960000
36300,5.1355,5.2900,5.3478,1.72e+16,1.84e+16,297369600
36350,5.0463,5.2906,5.3460,1.72e+16,1.84e+16,297779200
36400,5.0626,5.2879,5.3424,1.73e+16,1.84e+16,298188800
36450,5.0793,5.2863,5.3420,1.73e+16,1.84e+16,298598400
36500,5.0677,5.2844,5.3405,1.73e+16,1.85e+16,299008000
36550,5.0858,5.2856,5.3396,1.73e+16,1.85e+16,299417600
36600,5.0659,5.2850,5.3401,1.74e+16,1.85e+16,299827200
36650,5.0090,5.2816,5.3397,1.74e+16,1.85e+16,300236800
36700,5.1649,5.2818,5.3363,1.74e+16,1.86e+16,300646400
36750,4.9412,5.2857,5.3413,1.74e+16,1.86e+16,301056000
36800,5.0868,5.2828,5.3372,1.75e+16,1.86e+16,301465600
36850,5.2218,5.2854,5.3394,1.75e+16,1.86e+16,301875200
36900,5.0290,5.2828,5.3402,1.75e+16,1.87e+16,302284800
36950,5.0947,5.2807,5.3388,1.75e+16,1.87e+16,302694400
37000,5.0186,5.2825,5.3395,1.75e+16,1.87e+16,303104000
37050,5.0442,5.2843,5.3395,1.76e+16,1.87e+16,303513600
37100,4.9596,5.2817,5.3369,1.76e+16,1.88e+16,303923200
37150,4.9213,5.2810,5.3353,1.76e+16,1.88e+16,304332800
37200,5.1967,5.2810,5.3378,1.76e+16,1.88e+16,304742400
37250,5.1517,5.2798,5.3351,1.77e+16,1.88e+16,305152000
37300,5.1325,5.2804,5.3345,1.77e+16,1.89e+16,305561600
37350,5.0078,5.2771,5.3323,1.77e+16,1.89e+16,305971200
37400,4.9008,5.2787,5.3338,1.77e+16,1.89e+16,306380800
37450,5.1935,5.2806,5.3337,1.78e+16,1.89e+16,306790400
37500,5.0664,5.2816,5.3370,1.78e+16,1.90e+16,307200000
37550,5.0615,5.2801,5.3350,1.78e+16,1.90e+16,307609600
37600,5.1440,5.2814,5.3381,1.78e+16,1.90e+16,308019200
37650,5.0701,5.2837,5.3395,1.79e+16,1.90e+16,308428800
37700,5.0442,5.2801,5.3351,1.79e+16,1.91e+16,308838400
37750,5.0941,5.2788,5.3333,1.79e+16,1.91e+16,309248000
37800,5.0559,5.2772,5.3311,1.79e+16,1.91e+16,309657600
37850,5.0627,5.2788,5.3345,1.80e+16,1.91e+16,310067200
37900,5.1388,5.2800,5.3369,1.80e+16,1.92e+16,310476800
37950,5.0194,5.2832,5.3397,1.80e+16,1.92e+16,310886400
38000,5.0187,5.2816,5.3351,1.80e+16,1.92e+16,311296000
38050,5.1260,5.2776,5.3327,1.80e+16,1.92e+16,311705600
38100,4.9955,5.2757,5.3322,1.81e+16,1.93e+16,312115200
38150,5.0083,5.2751,5.3307,1.81e+16,1.93e+16,312524800
38200,5.0786,5.2789,5.3351,1.81e+16,1.93e+16,312934400
38250,5.2110,5.2775,5.3340,1.81e+16,1.94e+16,313344000
38300,5.0715,5.2745,5.3312,1.82e+16,1.94e+16,313753600
38350,5.0526,5.2750,5.3302,1.82e+16,1.94e+16,314163200
38400,5.1151,5.2757,5.3335,1.82e+16,1.94e+16,314572800
38450,5.0353,5.2744,5.3293,1.82e+16,1.95e+16,314982400
38500,5.1464,5.2772,5.3334,1.83e+16,1.95e+16,315392000
38550,5.0855,5.2714,5.3286,1.83e+16,1.95e+16,315801600
38600,5.1111,5.2709,5.3271,1.83e+16,1.95e+16,316211200
38650,5.0492,5.2731,5.3312,1.83e+16,1.96e+16,316620800
38700,4.9719,5.2728,5.3292,1.84e+16,1.96e+16,317030400
